name,human_eq_type,location,serving,status,date,status2,date2,time_spent,nyca_id
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 05:38:45,FIXED,2017-03-30 06:48:41,0 days 01:09:56.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 05:38:45,FIXED,2017-03-30 06:48:41,0 days 01:09:56.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 05:38:45,FIXED,2017-03-30 06:48:41,0 days 01:09:56.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 20:18:28,FIXED,2017-03-30 20:38:53,0 days 00:20:25.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 20:18:28,FIXED,2017-03-30 20:38:53,0 days 00:20:25.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 20:18:28,FIXED,2017-03-30 20:38:53,0 days 00:20:25.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-30 20:18:28,FIXED,2017-03-30 20:38:53,0 days 00:20:25.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-04-01 05:18:47,FIXED,2017-04-01 07:38:34,0 days 02:19:47.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-04-01 05:18:47,FIXED,2017-04-01 07:38:34,0 days 02:19:47.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-04-01 05:18:47,FIXED,2017-04-01 07:38:34,0 days 02:19:47.000000000,84
Herald Sq - 34th St,An escalator,,Southbound Platform To Mezzanine,OUTAGE,2017-04-01 05:18:47,FIXED,2017-04-01 07:38:34,0 days 02:19:47.000000000,84
Howard Beach - JFK Airport,An elevator,Coleman Square and 159th Avenue,Street To Mezzanine,OUTAGE,2017-03-16 08:48:21,FIXED,2017-03-16 23:38:18,0 days 14:49:57.000000000,219
Howard Beach - JFK Airport,An escalator,,Mezzanine To Air Train,OUTAGE,2017-03-20 10:58:42,FIXED,2017-03-20 19:58:37,0 days 08:59:55.000000000,219
Howard Beach - JFK Airport,An escalator,,Mezzanine To Air Train,OUTAGE,2017-03-20 10:58:42,FIXED,2017-03-20 19:58:37,0 days 08:59:55.000000000,219
Howard Beach - JFK Airport,An escalator,,Mezzanine To Air Train,OUTAGE,2017-03-20 10:58:42,FIXED,2017-03-20 19:58:37,0 days 08:59:55.000000000,219
Hunts Point Ave,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-14 22:38:40,,,,10
Hunts Point Ave,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-21 22:18:54,FIXED,2017-03-21 22:38:50,0 days 00:19:56.000000000,10
Hunts Point Ave,An elevator,,Northbound Platform To Mezzanine,OUTAGE,2017-03-26 11:18:21,FIXED,2017-03-27 01:08:51,0 days 13:50:30.000000000,10
Hunts Point Ave,An elevator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-14 22:38:40,,,,10
Hunts Point Ave,An elevator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-21 18:09:13,FIXED,2017-03-21 22:28:50,0 days 04:19:37.000000000,10
Hunts Point Ave,An elevator,,Southbound Platform To Mezzanine,OUTAGE,2017-03-26 05:48:51,FIXED,2017-03-26 11:08:49,0 days 05:19:58.000000000,10
Hunts Point Ave,An elevator,Hunts Point Avenue between Bruckner Boulevard and East 163rd Street,Street To Mezzanine,OUTAGE,2017-03-18 07:28:39,,,,10
Hunts Point Ave,An elevator,Hunts Point Avenue between Bruckner Boulevard and East 163rd Street,Street To Mezzanine,OUTAGE,2017-03-24 03:38:48,,,,10
Inwood - 207th St,An elevator,SW corner of Broadway and 207th Street,Street To Mezzanine,OUTAGE,2017-03-16 20:28:35,FIXED,2017-03-16 22:48:45,0 days 02:20:10.000000000,256
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 00:48:22,FIXED,2017-03-16 01:09:01,0 days 00:20:39.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 00:48:22,FIXED,2017-03-16 01:09:01,0 days 00:20:39.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 13:58:39,FIXED,2017-03-16 18:48:18,0 days 04:49:39.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-16 13:58:39,FIXED,2017-03-16 18:48:18,0 days 04:49:39.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 13:48:34,FIXED,2017-03-18 14:48:46,0 days 01:00:12.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-18 13:48:34,FIXED,2017-03-18 14:48:46,0 days 01:00:12.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-22 15:10:06,FIXED,2017-03-22 19:38:37,0 days 04:28:31.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-22 15:10:06,FIXED,2017-03-22 19:38:37,0 days 04:28:31.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 15:08:58,FIXED,2017-03-25 16:08:19,0 days 00:59:21.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 15:08:58,FIXED,2017-03-25 16:08:19,0 days 00:59:21.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 20:08:49,,,,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-25 20:08:49,,,,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-27 17:28:52,FIXED,2017-03-27 22:28:58,0 days 05:00:06.000000000,269
Jamaica - 179th St,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-27 17:28:52,FIXED,2017-03-27 22:28:58,0 days 05:00:06.000000000,269
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-03-21 03:58:25,FIXED,2017-03-21 08:58:37,0 days 05:00:12.000000000,269
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-03-22 03:58:24,FIXED,2017-03-22 08:58:34,0 days 05:00:10.000000000,269
Jamaica - 179th St,An elevator,SE corner of 179th Place and Hillside Avenue,Street To Mezzanine,OUTAGE,2017-03-30 15:48:23,FIXED,2017-03-30 19:08:31,0 days 03:20:08.000000000,269
Jamaica - Van Wyck,An elevator,,Mezzanine To Platform,OUTAGE,2017-03-24 06:18:33,FIXED,2017-03-24 07:58:41,0 days 01:40:08.000000000,225
Jamaica - Van Wyck,An elevator,Corner of 89th Avenue and the Van Wyck Expressway south service road,Street to Mezzanine,OUTAGE,2017-03-24 08:08:41,FIXED,2017-03-24 09:18:50,0 days 01:10:09.000000000,225
Jamaica - Van Wyck,An escalator,,Center Island Platform To Mezzanine,OUTAGE,2017-03-21 14:09:01,FIXED,2017-03-21 15:38:31,0 days 01:29:30.000000000,225
Jamaica - Van Wyck,An escalator,,Center Island Platform To Mezzanine,OUTAGE,2017-03-21 14:09:01,FIXED,2017-03-21 15:38:31,0 days 01:29:30.000000000,225
Jamaica - Van Wyck,An escalator,,Center Island Platform To Mezzanine,OUTAGE,2017-03-28 11:28:38,FIXED,2017-03-28 16:38:49,0 days 05:10:11.000000000,225
Jamaica - Van Wyck,An escalator,,Center Island Platform To Mezzanine,OUTAGE,2017-03-28 11:28:38,FIXED,2017-03-28 16:38:49,0 days 05:10:11.000000000,225
Jamaica - Van Wyck,An escalator,,Center Island Platform To Mezzanine,OUTAGE,2017-03-29 22:08:55,FIXED,2017-03-30 01:48:28,0 days 03:39:33.000000000,225
Jamaica - Van Wyck,An escalator,,Center Island Platform To Mezzanine,OUTAGE,2017-03-29 22:08:55,FIXED,2017-03-30 01:48:28,0 days 03:39:33.000000000,225
Jamaica - Van Wyck,An escalator,,Mezzanine To Street,OUTAGE,2017-03-26 16:58:24,FIXED,2017-03-26 20:08:54,0 days 03:10:30.000000000,225
Jamaica - Van Wyck,An escalator,,Mezzanine To Street,OUTAGE,2017-03-26 16:58:24,FIXED,2017-03-26 20:08:54,0 days 03:10:30.000000000,225
Jamaica - Van Wyck,An escalator,,Mezzanine To Street,OUTAGE,2017-03-26 16:58:24,FIXED,2017-03-26 20:08:54,0 days 03:10:30.000000000,225
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-03-25 10:58:44,FIXED,2017-03-25 13:58:33,0 days 02:59:49.000000000,226
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-03-27 01:18:47,FIXED,2017-03-27 05:28:45,0 days 04:09:58.000000000,226
Jamaica Ctr - Parsons / Archer,An elevator,,Mezzanine To Platforms,OUTAGE,2017-03-30 19:18:43,FIXED,2017-03-30 20:58:36,0 days 01:39:53.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Lower Platform To Mezzanine,OUTAGE,2017-03-28 15:58:41,FIXED,2017-03-28 16:58:39,0 days 00:59:58.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Lower Platform To Mezzanine,OUTAGE,2017-03-28 15:58:41,FIXED,2017-03-28 16:58:39,0 days 00:59:58.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Lower Platform To Mezzanine,OUTAGE,2017-03-30 18:58:36,FIXED,2017-03-30 19:58:31,0 days 00:59:55.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Lower Platform To Mezzanine,OUTAGE,2017-03-30 18:58:36,FIXED,2017-03-30 19:58:31,0 days 00:59:55.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Lower Platform To Mezzanine,OUTAGE,2017-03-31 19:58:52,FIXED,2017-03-31 20:48:45,0 days 00:49:53.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Lower Platform To Mezzanine,OUTAGE,2017-03-31 19:58:52,FIXED,2017-03-31 20:48:45,0 days 00:49:53.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-23 03:28:43,FIXED,2017-03-23 06:58:43,0 days 03:30:00.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-23 03:28:43,FIXED,2017-03-23 06:58:43,0 days 03:30:00.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-23 08:28:43,,,,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-23 08:28:43,,,,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-24 06:08:45,FIXED,2017-03-24 08:58:47,0 days 02:50:02.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-24 06:08:45,FIXED,2017-03-24 08:58:47,0 days 02:50:02.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-26 00:48:36,FIXED,2017-03-26 01:28:44,0 days 00:40:08.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-26 00:48:36,FIXED,2017-03-26 01:28:44,0 days 00:40:08.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-28 09:28:43,FIXED,2017-03-28 10:28:54,0 days 01:00:11.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-28 09:28:43,FIXED,2017-03-28 10:28:54,0 days 01:00:11.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-29 11:48:35,FIXED,2017-03-29 13:09:20,0 days 01:20:45.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-29 11:48:35,FIXED,2017-03-29 13:09:20,0 days 01:20:45.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-30 03:38:46,FIXED,2017-03-30 09:18:27,0 days 05:39:41.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-30 03:38:46,FIXED,2017-03-30 09:18:27,0 days 05:39:41.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-31 03:28:43,FIXED,2017-03-31 08:58:20,0 days 05:29:37.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Center Island Upper Platform To Mezzanine,OUTAGE,2017-03-31 03:28:43,FIXED,2017-03-31 08:58:20,0 days 05:29:37.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-23 06:48:39,FIXED,2017-03-23 07:28:24,0 days 00:39:45.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-29 14:28:49,FIXED,2017-03-29 15:48:47,0 days 01:19:58.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-17 15:18:43,FIXED,2017-03-17 17:08:21,0 days 01:49:38.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-17 15:18:43,FIXED,2017-03-17 17:08:21,0 days 01:49:38.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-17 15:18:43,FIXED,2017-03-17 17:08:21,0 days 01:49:38.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-21 01:48:40,FIXED,2017-03-21 09:28:34,0 days 07:39:54.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-21 01:48:40,FIXED,2017-03-21 09:28:34,0 days 07:39:54.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-21 01:48:40,FIXED,2017-03-21 09:28:34,0 days 07:39:54.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-21 18:28:53,FIXED,2017-03-21 22:18:55,0 days 03:50:02.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-21 18:28:53,FIXED,2017-03-21 22:18:55,0 days 03:50:02.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-21 18:28:53,FIXED,2017-03-21 22:18:55,0 days 03:50:02.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-22 09:38:22,FIXED,2017-03-22 11:38:43,0 days 02:00:21.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-22 09:38:22,FIXED,2017-03-22 11:38:43,0 days 02:00:21.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-22 09:38:22,FIXED,2017-03-22 11:38:43,0 days 02:00:21.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-24 15:58:46,FIXED,2017-03-24 17:28:43,0 days 01:29:57.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-24 15:58:46,FIXED,2017-03-24 17:28:43,0 days 01:29:57.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-24 15:58:46,FIXED,2017-03-24 17:28:43,0 days 01:29:57.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-26 05:08:32,FIXED,2017-03-26 06:28:22,0 days 01:19:50.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-26 05:08:32,FIXED,2017-03-26 06:28:22,0 days 01:19:50.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-26 05:08:32,FIXED,2017-03-26 06:28:22,0 days 01:19:50.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-28 05:29:07,FIXED,2017-03-28 06:48:54,0 days 01:19:47.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-28 05:29:07,FIXED,2017-03-28 06:48:54,0 days 01:19:47.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-28 05:29:07,FIXED,2017-03-28 06:48:54,0 days 01:19:47.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-29 02:18:43,FIXED,2017-03-29 08:48:51,0 days 06:30:08.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-29 02:18:43,FIXED,2017-03-29 08:48:51,0 days 06:30:08.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-29 02:18:43,FIXED,2017-03-29 08:48:51,0 days 06:30:08.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-29 16:09:07,,,,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-29 16:09:07,,,,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-29 16:09:07,,,,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-30 01:18:44,FIXED,2017-03-30 03:59:03,0 days 02:40:19.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-30 01:18:44,FIXED,2017-03-30 03:59:03,0 days 02:40:19.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Mezzanine To Street,OUTAGE,2017-03-30 01:18:44,FIXED,2017-03-30 03:59:03,0 days 02:40:19.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-15 04:38:23,FIXED,2017-03-15 04:48:15,0 days 00:09:52.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-15 04:38:23,FIXED,2017-03-15 04:48:15,0 days 00:09:52.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-25 03:38:36,FIXED,2017-03-25 06:09:04,0 days 02:30:28.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-25 03:38:36,FIXED,2017-03-25 06:09:04,0 days 02:30:28.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-27 11:48:30,FIXED,2017-03-27 14:09:12,0 days 02:20:42.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-27 11:48:30,FIXED,2017-03-27 14:09:12,0 days 02:20:42.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-28 23:18:34,FIXED,2017-03-29 01:48:44,0 days 02:30:10.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-28 23:18:34,FIXED,2017-03-29 01:48:44,0 days 02:30:10.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-29 12:48:50,FIXED,2017-03-29 13:38:48,0 days 00:49:58.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-29 12:48:50,FIXED,2017-03-29 13:38:48,0 days 00:49:58.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-30 12:48:28,FIXED,2017-03-30 13:48:50,0 days 01:00:22.000000000,226
Jamaica Ctr - Parsons / Archer,An escalator,,Platform To Mezzanine,OUTAGE,2017-03-30 12:48:28,FIXED,2017-03-30 13:48:50,0 days 01:00:22.000000000,226
Jay St - Metrotech,An elevator,,Mezzanine And Downtown,OUTAGE,2017-03-22 06:28:48,FIXED,2017-03-22 08:48:41,0 days 02:19:53.000000000,369
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,FIXED,2017-03-14 20:08:36,,,,369
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-22 03:48:51,FIXED,2017-03-22 06:09:43,0 days 02:20:52.000000000,369
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-25 23:18:28,FIXED,2017-03-26 00:28:20,0 days 01:09:52.000000000,369
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-30 18:48:39,FIXED,2017-03-30 21:18:52,0 days 02:30:13.000000000,369
Jay St - Metrotech,An elevator,NE corner of Jay and Willoughby Streets,Street To Mezzanine,OUTAGE,2017-03-31 20:48:42,FIXED,2017-03-31 21:09:09,0 days 00:20:27.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,FIXED,2017-03-15 00:48:26,,,,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-15 14:18:28,FIXED,2017-03-15 14:48:45,0 days 00:30:17.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-20 16:08:25,FIXED,2017-03-20 17:48:28,0 days 01:40:03.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-22 04:58:25,FIXED,2017-03-22 08:48:41,0 days 03:50:16.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-23 11:19:10,FIXED,2017-03-23 11:28:34,0 days 00:09:24.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-24 11:38:31,FIXED,2017-03-24 12:28:45,0 days 00:50:14.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-28 11:38:50,FIXED,2017-03-28 12:48:51,0 days 01:10:01.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-29 11:58:20,FIXED,2017-03-29 13:18:51,0 days 01:20:31.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-30 12:28:32,FIXED,2017-03-30 14:09:24,0 days 01:40:52.000000000,369
Jay St - Metrotech,An escalator,,Lower Mezzanine To Platform,OUTAGE,2017-03-31 14:28:35,FIXED,2017-03-31 15:28:50,0 days 01:00:15.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-16 20:48:35,FIXED,2017-03-17 04:38:18,0 days 07:49:43.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-16 20:48:35,FIXED,2017-03-17 04:38:18,0 days 07:49:43.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-17 18:48:42,FIXED,2017-03-17 19:38:18,0 days 00:49:36.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-17 18:48:42,FIXED,2017-03-17 19:38:18,0 days 00:49:36.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-18 22:48:43,FIXED,2017-03-19 00:28:29,0 days 01:39:46.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-18 22:48:43,FIXED,2017-03-19 00:28:29,0 days 01:39:46.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-19 06:08:49,FIXED,2017-03-19 07:48:20,0 days 01:39:31.000000000,369
Jay St - Metrotech,An escalator,,Mezzanine To Platform,OUTAGE,2017-03-19 06:08:49,FIXED,2017-03-19 07:48:20,0 days 01:39:31.000000000,369
